Current WB Status & Gavi Eligibility,Country (group),ISO,Vaccine,Vaccine Sub-type,Routine / Campaign,Year,# Doses,Total Required Supply
Gavi Fully Self-financing,Solomon Islands,SLB,PCV,PCV13,Routine,2030,3,62085.837750815
Gavi Fully Self-financing,Solomon Islands,SLB,PCV,PCV13,Routine,2029,3,61488.999090245
Gavi Fully Self-financing,Solomon Islands,SLB,PCV,PCV13,Routine,2028,3,61031.043093774
Gavi Fully Self-financing,Solomon Islands,SLB,PCV,PCV13,Routine,2027,3,60460.940655345
Gavi Fully Self-financing,Solomon Islands,SLB,PCV,PCV13,Routine,2026,3,60073.029902495
Gavi Fully Self-financing,Solomon Islands,SLB,PCV,PCV13,Routine,2025,3,59554.798878828
Gavi Fully Self-financing,Solomon Islands,SLB,PCV,PCV13,Routine,2024,3,58611.561603317
Gavi Fully Self-financing,Solomon Islands,SLB,PCV,PCV13,Routine,2023,3,57568.963664704
Gavi Fully Self-financing,Solomon Islands,SLB,PCV,PCV13,Routine,2022,3,56585.524193036
Gavi Fully Self-financing,Solomon Islands,SLB,Rota,Rota,Routine,2032,2,47849.227105263
Gavi Fully Self-financing,Solomon Islands,SLB,Rota,Rota,Routine,2031,2,47207.316315789
Gavi Fully Self-financing,Solomon Islands,SLB,Rota,Rota,Routine,2030,2,46588.878947368
Gavi Fully Self-financing,Solomon Islands,SLB,Rota,Rota,Routine,2029,2,46127.382631579
Gavi Fully Self-financing,Solomon Islands,SLB,Rota,Rota,Routine,2028,2,45691.756578947
Gavi Fully Self-financing,Solomon Islands,SLB,Rota,Rota,Routine,2027,2,45160.387105263
Gavi Fully Self-financing,Solomon Islands,SLB,Rota,Rota,Routine,2026,2,44842.701315789
Gavi Fully Self-financing,Solomon Islands,SLB,Rota,Rota,Routine,2025,2,44659.185789474
Gavi Fully Self-financing,Solomon Islands,SLB,Rota,Rota,Routine,2024,2,43845.796842105
Gavi Fully Self-financing,Solomon Islands,SLB,Rota,Rota,Routine,2023,2,45091.662
Gavi Fully Self-financing,Solomon Islands,SLB,Rota,Rota,Routine,2022,2,33738.644210526
Gavi Fully Self-financing,Solomon Islands,SLB,RSV,RSV,Routine,2032,1,18523.101928150
Gavi Fully Self-financing,Solomon Islands,SLB,RSV,RSV,Routine,2031,1,18211.886373038
Gavi Fully Self-financing,Solomon Islands,SLB,RSV,RSV,Routine,2030,1,18704.788901478
Gavi Fully Self-financing,Solomon Islands,SLB,RSV,RSV,Routine,2029,1,14096.719189485
Gavi Fully Self-financing,Solomon Islands,SLB,Td,Td,Routine,2032,2,55062.75
Gavi Fully Self-financing,Solomon Islands,SLB,Td,Td,Routine,2031,2,54326.1
Gavi Fully Self-financing,Solomon Islands,SLB,Td,Td,Routine,2030,2,53621.4
Gavi Fully Self-financing,Solomon Islands,SLB,Td,Td,Routine,2029,2,53090.7
Gavi Fully Self-financing,Solomon Islands,SLB,Td,Td,Routine,2028,2,52586.55
Gavi Fully Self-financing,Solomon Islands,SLB,Td,Td,Routine,2027,2,51984.75
Gavi Fully Self-financing,Solomon Islands,SLB,Td,Td,Routine,2026,2,51619.65
Gavi Fully Self-financing,Solomon Islands,SLB,Td,Td,Routine,2025,2,51283.35
Gavi Fully Self-financing,Solomon Islands,SLB,Td,Td,Routine,2024,2,50863.95
Gavi Fully Self-financing,Solomon Islands,SLB,Td,Td,Routine,2023,2,50499.75
Gavi Fully Self-financing,Solomon Islands,SLB,Td,Td,Routine,2022,2,50161.35
Gavi Fully Self-financing,Sri Lanka,LKA,BCG,BCG,Routine,2032,1,939308.7
Gavi Fully Self-financing,Sri Lanka,LKA,BCG,BCG,Routine,2031,1,941348.1
Gavi Fully Self-financing,Sri Lanka,LKA,BCG,BCG,Routine,2030,1,944446.8
Gavi Fully Self-financing,Sri Lanka,LKA,BCG,BCG,Routine,2029,1,945984.6
Gavi Fully Self-financing,Sri Lanka,LKA,BCG,BCG,Routine,2028,1,947618.1
Gavi Fully Self-financing,Sri Lanka,LKA,BCG,BCG,Routine,2027,1,951855.3
Gavi Fully Self-financing,Sri Lanka,LKA,BCG,BCG,Routine,2026,1,958442.1
Gavi Fully Self-financing,Sri Lanka,LKA,BCG,BCG,Routine,2025,1,964613.1
Gavi Fully Self-financing,Sri Lanka,LKA,BCG,BCG,Routine,2024,1,970629
Gavi Fully Self-financing,Sri Lanka,LKA,BCG,BCG,Routine,2023,1,980265
Gavi Fully Self-financing,Sri Lanka,LKA,BCG,BCG,Routine,2022,1,992673
Gavi Fully Self-financing,Sri Lanka,LKA,bOPV,bOPV,Routine,2026,5,2145765.89552239
Gavi Fully Self-financing,Sri Lanka,LKA,bOPV,bOPV,Routine,2025,5,2159581.56716418
Gavi Fully Self-financing,Sri Lanka,LKA,bOPV,bOPV,Routine,2024,5,2173109.775
Gavi Fully Self-financing,Sri Lanka,LKA,bOPV,bOPV,Routine,2023,5,2181322.3880597
Gavi Fully Self-financing,Sri Lanka,LKA,bOPV,bOPV,Routine,2022,5,2186484.62686567
Gavi Fully Self-financing,Sri Lanka,LKA,Covid-19,Covid-19,Campaign,2022,1,6902858
Gavi Fully Self-financing,Sri Lanka,LKA,Covid-19,Covid-19,Routine,2032,3,2674479.10833333
Gavi Fully Self-financing,Sri Lanka,LKA,Covid-19,Covid-19,Routine,2031,3,2640514.21666667
Gavi Fully Self-financing,Sri Lanka,LKA,Covid-19,Covid-19,Routine,2030,3,2591635.25833333
Gavi Fully Self-financing,Sri Lanka,LKA,Covid-19,Covid-19,Routine,2029,3,2539296.48333333
Gavi Fully Self-financing,Sri Lanka,LKA,Covid-19,Covid-19,Routine,2028,3,2487224.20833333
Gavi Fully Self-financing,Sri Lanka,LKA,Covid-19,Covid-19,Routine,2027,3,2436392.33333333
Gavi Fully Self-financing,Sri Lanka,LKA,Covid-19,Covid-19,Routine,2026,3,2390460.91666667
Gavi Fully Self-financing,Sri Lanka,LKA,Covid-19,Covid-19,Routine,2025,3,2347663.025
Gavi Fully Self-financing,Sri Lanka,LKA,Covid-19,Covid-19,Routine,2024,3,2301379.66666667
Gavi Fully Self-financing,Sri Lanka,LKA,Covid-19,Covid-19,Routine,2023,3,3402625.5
Gavi Fully Self-financing,Sri Lanka,LKA,DT,DT,Routine,2032,5,351544.05
Gavi Fully Self-financing,Sri Lanka,LKA,DT,DT,Routine,2031,5,353994.3
Gavi Fully Self-financing,Sri Lanka,LKA,DT,DT,Routine,2030,5,356288.625
Gavi Fully Self-financing,Sri Lanka,LKA,DT,DT,Routine,2029,5,358524.7875
Gavi Fully Self-financing,Sri Lanka,LKA,DT,DT,Routine,2028,5,362113.5375
Gavi Fully Self-financing,Sri Lanka,LKA,DT,DT,Routine,2027,5,366739.3125
Gavi Fully Self-financing,Sri Lanka,LKA,DT,DT,Routine,2026,5,371532.15
Gavi Fully Self-financing,Sri Lanka,LKA,DT,DT,Routine,2025,5,376984.575
Gavi Fully Self-financing,Sri Lanka,LKA,DT,DT,Routine,2024,5,383027.2875
Gavi Fully Self-financing,Sri Lanka,LKA,DT,DT,Routine,2023,5,385850.5
Gavi Fully Self-financing,Sri Lanka,LKA,DT,DT,Routine,2022,5,389062.15
Gavi Fully Self-financing,Sri Lanka,LKA,DTwP,DTwP,Routine,2032,4,351441.3375
Gavi Fully Self-financing,Sri Lanka,LKA,DTwP,DTwP,Routine,2031,4,352595.925
Gavi Fully Self-financing,Sri Lanka,LKA,DTwP,DTwP,Routine,2030,4,353163.9375
Gavi Fully Self-financing,Sri Lanka,LKA,DTwP,DTwP,Routine,2029,4,353769.075
Gavi Fully Self-financing,Sri Lanka,LKA,DTwP,DTwP,Routine,2028,4,355349.3625
Gavi Fully Self-financing,Sri Lanka,LKA,DTwP,DTwP,Routine,2027,4,357808.275
Gavi Fully Self-financing,Sri Lanka,LKA,DTwP,DTwP,Routine,2026,4,360112.5
Gavi Fully Self-financing,Sri Lanka,LKA,DTwP,DTwP,Routine,2025,4,362358.5625
Gavi Fully Self-financing,Sri Lanka,LKA,DTwP,DTwP,Routine,2024,4,365959.6875
Gavi Fully Self-financing,Sri Lanka,LKA,DTwP,DTwP,Routine,2023,4,366854.425
Gavi Fully Self-financing,Sri Lanka,LKA,DTwP,DTwP,Routine,2022,4,367817.9375
Gavi Fully Self-financing,Sri Lanka,LKA,DTwP-HepB-Hib,DTwP-HepB-Hib,Routine,2032,3,1056722.2875
Gavi Fully Self-financing,Sri Lanka,LKA,DTwP-HepB-Hib,DTwP-HepB-Hib,Routine,2031,3,1059016.6125
Gavi Fully Self-financing,Sri Lanka,LKA,DTwP-HepB-Hib,DTwP-HepB-Hib,Routine,2030,3,1062502.65
Gavi Fully Self-financing,Sri Lanka,LKA,DTwP-HepB-Hib,DTwP-HepB-Hib,Routine,2029,3,1064232.675
Gavi Fully Self-financing,Sri Lanka,LKA,DTwP-HepB-Hib,DTwP-HepB-Hib,Routine,2028,3,1066070.3625
Gavi Fully Self-financing,Sri Lanka,LKA,DTwP-HepB-Hib,DTwP-HepB-Hib,Routine,2027,3,1070837.2125
Gavi Fully Self-financing,Sri Lanka,LKA,DTwP-HepB-Hib,DTwP-HepB-Hib,Routine,2026,3,1078247.3625
Gavi Fully Self-financing,Sri Lanka,LKA,DTwP-HepB-Hib,DTwP-HepB-Hib,Routine,2025,3,1085189.7375
Gavi Fully Self-financing,Sri Lanka,LKA,DTwP-HepB-Hib,DTwP-HepB-Hib,Routine,2024,3,1092017.4
Gavi Fully Self-financing,Sri Lanka,LKA,DTwP-HepB-Hib,DTwP-HepB-Hib,Routine,2023,3,1091658.75
Gavi Fully Self-financing,Sri Lanka,LKA,DTwP-HepB-Hib,DTwP-HepB-Hib,Routine,2022,3,1094196.375
Gavi Fully Self-financing,Sri Lanka,LKA,HPV,HPV4,Routine,2032,1,145270.315633025
Gavi Fully Self-financing,Sri Lanka,LKA,HPV,HPV4,Routine,2031,1,147191.147095415
Gavi Fully Self-financing,Sri Lanka,LKA,HPV,HPV4,Routine,2030,1,149372.122661373
Gavi Fully Self-financing,Sri Lanka,LKA,HPV,HPV4,Routine,2029,1,151236.727208088
Gavi Fully Self-financing,Sri Lanka,LKA,HPV,HPV4,Routine,2028,1,153594.672946517
Gavi Fully Self-financing,Sri Lanka,LKA,HPV,HPV4,Routine,2027,1,155617.62266477
Gavi Fully Self-financing,Sri Lanka,LKA,HPV,HPV4,Routine,2026,1,158232.799373423
Gavi Fully Self-financing,Sri Lanka,LKA,HPV,HPV4,Routine,2025,1,163210.718114526
Gavi Fully Self-financing,Sri Lanka,LKA,HPV,HPV4,Routine,2024,2,335341.014489111
Gavi Fully Self-financing,Sri Lanka,LKA,HPV,HPV4,Routine,2023,2,342969.264929313
Gavi Fully Self-financing,Sri Lanka,LKA,HPV,HPV4,Routine,2022,2,343910.754540746
Gavi Fully Self-financing,Sri Lanka,LKA,IPV,IPV,Routine,2032,1,187861.74
Gavi Fully Self-financing,Sri Lanka,LKA,IPV,IPV,Routine,2031,1,188269.62
Gavi Fully Self-financing,Sri Lanka,LKA,IPV,IPV,Routine,2030,1,188889.36
Gavi Fully Self-financing,Sri Lanka,LKA,IPV,IPV,Routine,2029,1,189196.92
Gavi Fully Self-financing,Sri Lanka,LKA,IPV,IPV,Routine,2028,1,189523.62
Gavi Fully Self-financing,Sri Lanka,LKA,IPV,IPV,Routine,2027,1,190371.06
Gavi Fully Self-financing,Sri Lanka,LKA,IPV,IPV,Routine,2026,1,191688.42
Gavi Fully Self-financing,Sri Lanka,LKA,IPV,IPV,Routine,2025,1,192922.62
Gavi Fully Self-financing,Sri Lanka,LKA,IPV,IPV,Routine,2024,1,194133.77
Gavi Fully Self-financing,Sri Lanka,LKA,IPV,IPV,Routine,2023,1,194072.666666667
Gavi Fully Self-financing,Sri Lanka,LKA,IPV,IPV,Routine,2022,1,194523.8
Gavi Fully Self-financing,Sri Lanka,LKA,JE,JE live attenuated,Routine,2032,1,330768.317647059
Gavi Fully Self-financing,Sri Lanka,LKA,JE,JE live attenuated,Routine,2031,1,331854.988235294
Gavi Fully Self-financing,Sri Lanka,LKA,JE,JE live attenuated,Routine,2030,1,332389.588235294
Gavi Fully Self-financing,Sri Lanka,LKA,JE,JE live attenuated,Routine,2029,1,332959.129411765
Gavi Fully Self-financing,Sri Lanka,LKA,JE,JE live attenuated,Routine,2028,1,334446.458823529
Gavi Fully Self-financing,Sri Lanka,LKA,JE,JE live attenuated,Routine,2027,1,336760.729411765
Gavi Fully Self-financing,Sri Lanka,LKA,JE,JE live attenuated,Routine,2026,1,338929.411764706
Gavi Fully Self-financing,Sri Lanka,LKA,JE,JE live attenuated,Routine,2025,1,341043.352941176
Gavi Fully Self-financing,Sri Lanka,LKA,JE,JE live attenuated,Routine,2024,1,344432.647058824
Gavi Fully Self-financing,Sri Lanka,LKA,JE,JE live attenuated,Routine,2023,1,348797.964705882
Gavi Fully Self-financing,Sri Lanka,LKA,JE,JE live attenuated,Routine,2022,1,349750.470588235
Gavi Fully Self-financing,Sri Lanka,LKA,MMR,MMR,Routine,2032,2,803649.471428572
Gavi Fully Self-financing,Sri Lanka,LKA,MMR,MMR,Routine,2031,2,805209.428571429
Gavi Fully Self-financing,Sri Lanka,LKA,MMR,MMR,Routine,2030,2,808337.828571429
Gavi Fully Self-financing,Sri Lanka,LKA,MMR,MMR,Routine,2029,2,811801.414285714
Gavi Fully Self-financing,Sri Lanka,LKA,MMR,MMR,Routine,2028,2,815126.4
Gavi Fully Self-financing,Sri Lanka,LKA,MMR,MMR,Routine,2027,2,819502.2
Gavi Fully Self-financing,Sri Lanka,LKA,MMR,MMR,Routine,2026,2,826432.2
Gavi Fully Self-financing,Sri Lanka,LKA,MMR,MMR,Routine,2025,2,834367.757142857
Gavi Fully Self-financing,Sri Lanka,LKA,MMR,MMR,Routine,2024,2,842427.771428571
Gavi Fully Self-financing,Sri Lanka,LKA,MMR,MMR,Routine,2023,2,994926.9
Gavi Fully Self-financing,Sri Lanka,LKA,MMR,MMR,Routine,2022,2,999000.566666667
Gavi Fully Self-financing,Sri Lanka,LKA,PCV,PCV13,Routine,2032,3,703001.5926429
Gavi Fully Self-financing,Sri Lanka,LKA,PCV,PCV13,Routine,2031,3,694851.621047961
Gavi Fully Self-financing,Sri Lanka,LKA,PCV,PCV13,Routine,2030,3,685960.630347706
Gavi Fully Self-financing,Sri Lanka,LKA,PCV,PCV13,Routine,2029,3,689567.436290694
Gavi Fully Self-financing,Sri Lanka,LKA,PCV,PCV13,Routine,2028,3,695542.009005721
Gavi Fully Self-financing,Sri Lanka,LKA,PCV,PCV13,Routine,2027,3,722388.824024728
Gavi Fully Self-financing,Sri Lanka,LKA,PCV,PCV13,Routine,2026,3,625356.990197648
Gavi Fully Self-financing,Sri Lanka,LKA,PCV,PCV13,Routine,2025,3,656489.755849539
Gavi Fully Self-financing,Sri Lanka,LKA,PCV,PCV13,Routine,2024,3,524063.335456224
Gavi Fully Self-financing,Sri Lanka,LKA,Rota,Rota,Routine,2032,2,593247.6
Gavi Fully Self-financing,Sri Lanka,LKA,Rota,Rota,Routine,2031,2,594535.642105263
Gavi Fully Self-financing,Sri Lanka,LKA,Rota,Rota,Routine,2030,2,596492.715789474
Gavi Fully Self-financing,Sri Lanka,LKA,Rota,Rota,Routine,2029,2,597463.957894737
Gavi Fully Self-financing,Sri Lanka,LKA,Rota,Rota,Routine,2028,2,598495.642105263
Gavi Fully Self-financing,Sri Lanka,LKA,Rota,Rota,Routine,2027,2,601171.768421053
Gavi Fully Self-financing,Sri Lanka,LKA,Rota,Rota,Routine,2026,2,605331.852631579
Gavi Fully Self-financing,Sri Lanka,LKA,Rota,Rota,Routine,2025,2,609229.326315789
Gavi Fully Self-financing,Sri Lanka,LKA,Rota,Rota,Routine,2024,2,613068.692105263
Gavi Fully Self-financing,Sri Lanka,LKA,Rota,Rota,Routine,2023,2,641701.272631579
Gavi Fully Self-financing,Sri Lanka,LKA,Rota,Rota,Routine,2022,2,491428.547368421
Gavi Fully Self-financing,Sri Lanka,LKA,RSV,RSV,Routine,2032,1,266219.121200444
Gavi Fully Self-financing,Sri Lanka,LKA,RSV,RSV,Routine,2031,1,265956.386525896
Gavi Fully Self-financing,Sri Lanka,LKA,RSV,RSV,Routine,2030,1,266118.564269927
Gavi Fully Self-financing,Sri Lanka,LKA,RSV,RSV,Routine,2029,1,277690.079501502
Gavi Fully Self-financing,Sri Lanka,LKA,RSV,RSV,Routine,2028,1,212267.887181123
Gavi Fully Self-financing,Sri Lanka,LKA,Td,Td,Routine,2032,6,373722.525
Gavi Fully Self-financing,Sri Lanka,LKA,Td,Td,Routine,2031,6,379751.625
Gavi Fully Self-financing,Sri Lanka,LKA,Td,Td,Routine,2030,6,386497.2375
Gavi Fully Self-financing,Sri Lanka,LKA,Td,Td,Routine,2029,6,393777.45
Gavi Fully Self-financing,Sri Lanka,LKA,Td,Td,Routine,2028,6,401197.5
Gavi Fully Self-financing,Sri Lanka,LKA,Td,Td,Routine,2027,6,410789.3625
Gavi Fully Self-financing,Sri Lanka,LKA,Td,Td,Routine,2026,6,422956.4625
Gavi Fully Self-financing,Sri Lanka,LKA,Td,Td,Routine,2025,6,432320.625
Gavi Fully Self-financing,Sri Lanka,LKA,Td,Td,Routine,2024,6,433900.42
Gavi Fully Self-financing,Sri Lanka,LKA,Td,Td,Routine,2023,6,424948.825
Gavi Fully Self-financing,Sri Lanka,LKA,Td,Td,Routine,2022,6,425769.375
Gavi Fully Self-financing,Sri Lanka,LKA,Typhoid Ps,Typhoid Ps,Routine,2032,1,2126.298050931
Gavi Fully Self-financing,Sri Lanka,LKA,Typhoid Ps,Typhoid Ps,Routine,2031,1,2129.720099999
Gavi Fully Self-financing,Sri Lanka,LKA,Typhoid Ps,Typhoid Ps,Routine,2030,1,2133.359303165
Gavi Fully Self-financing,Sri Lanka,LKA,Typhoid Ps,Typhoid Ps,Routine,2029,1,2142.906595423
Gavi Fully Self-financing,Sri Lanka,LKA,Typhoid Ps,Typhoid Ps,Routine,2028,1,2157.762930983
Gavi Fully Self-financing,Sri Lanka,LKA,Typhoid Ps,Typhoid Ps,Routine,2027,1,2171.675769427
Gavi Fully Self-financing,Sri Lanka,LKA,Typhoid Ps,Typhoid Ps,Routine,2026,1,2185.244156541
Gavi Fully Self-financing,Sri Lanka,LKA,Typhoid Ps,Typhoid Ps,Routine,2025,1,2207.011982889
Gavi Fully Self-financing,Sri Lanka,LKA,Typhoid Ps,Typhoid Ps,Routine,2024,1,2235.047325801
Gavi Fully Self-financing,Sri Lanka,LKA,Typhoid Ps,Typhoid Ps,Routine,2023,1,2264.093558482
Gavi Fully Self-financing,Sri Lanka,LKA,Typhoid Ps,Typhoid Ps,Routine,2022,1,2273.935003400
Gavi Fully Self-financing,Timor-Leste,TLS,BCG,BCG,Routine,2032,1,121109.8
Gavi Fully Self-financing,Timor-Leste,TLS,BCG,BCG,Routine,2031,1,121752
Gavi Fully Self-financing,Timor-Leste,TLS,BCG,BCG,Routine,2030,1,122219.4
Gavi Fully Self-financing,Timor-Leste,TLS,BCG,BCG,Routine,2029,1,122724.8
Gavi Fully Self-financing,Timor-Leste,TLS,BCG,BCG,Routine,2028,1,123010.0625
Gavi Fully Self-financing,Timor-Leste,TLS,BCG,BCG,Routine,2027,1,121933.345
Gavi Fully Self-financing,Timor-Leste,TLS,BCG,BCG,Routine,2026,1,120499.6
Gavi Fully Self-financing,Timor-Leste,TLS,BCG,BCG,Routine,2025,1,118802.7825
Gavi Fully Self-financing,Timor-Leste,TLS,BCG,BCG,Routine,2024,1,117243.5375
Gavi Fully Self-financing,Timor-Leste,TLS,BCG,BCG,Routine,2023,1,115810.4675
Gavi Fully Self-financing,Timor-Leste,TLS,BCG,BCG,Routine,2022,1,114230.3425
Gavi Fully Self-financing,Timor-Leste,TLS,bOPV,bOPV,Routine,2026,4,150388.697727273
Gavi Fully Self-financing,Timor-Leste,TLS,bOPV,bOPV,Routine,2025,4,148683.985584416
Gavi Fully Self-financing,Timor-Leste,TLS,bOPV,bOPV,Routine,2024,4,146654.499545455
Gavi Fully Self-financing,Timor-Leste,TLS,bOPV,bOPV,Routine,2023,4,144824.380714286
Gavi Fully Self-financing,Timor-Leste,TLS,bOPV,bOPV,Routine,2022,4,142808.388961039
Gavi Fully Self-financing,Timor-Leste,TLS,Covid-19,Covid-19,Campaign,2022,1,867429
Gavi Fully Self-financing,Timor-Leste,TLS,Covid-19,Covid-19,Routine,2032,3,80925.783333333
Gavi Fully Self-financing,Timor-Leste,TLS,Covid-19,Covid-19,Routine,2031,3,78842.95
Gavi Fully Self-financing,Timor-Leste,TLS,Covid-19,Covid-19,Routine,2030,3,77079.916666667
Gavi Fully Self-financing,Timor-Leste,TLS,Covid-19,Covid-19,Routine,2029,3,75543.958333333
Gavi Fully Self-financing,Timor-Leste,TLS,Covid-19,Covid-19,Routine,2028,3,74158.025
Gavi Fully Self-financing,Timor-Leste,TLS,Covid-19,Covid-19,Routine,2027,3,72903.083333333
Gavi Fully Self-financing,Timor-Leste,TLS,Covid-19,Covid-19,Routine,2026,3,71736.958333333
Gavi Fully Self-financing,Timor-Leste,TLS,Covid-19,Covid-19,Routine,2025,3,70662.3
Gavi Fully Self-financing,Timor-Leste,TLS,Covid-19,Covid-19,Routine,2024,3,69386
Gavi Fully Self-financing,Timor-Leste,TLS,Covid-19,Covid-19,Routine,2023,3,102471.5
Gavi Fully Self-financing,Timor-Leste,TLS,DT,DT,Routine,2032,5,35432.33
Gavi Fully Self-financing,Timor-Leste,TLS,DT,DT,Routine,2031,5,34894.5225
Gavi Fully Self-financing,Timor-Leste,TLS,DT,DT,Routine,2030,5,34397.165
Gavi Fully Self-financing,Timor-Leste,TLS,DT,DT,Routine,2029,5,33945.4725
Gavi Fully Self-financing,Timor-Leste,TLS,DT,DT,Routine,2028,5,33449.565
Gavi Fully Self-financing,Timor-Leste,TLS,DT,DT,Routine,2027,5,32930.3475
Gavi Fully Self-financing,Timor-Leste,TLS,DT,DT,Routine,2026,5,32360.325
Gavi Fully Self-financing,Timor-Leste,TLS,DT,DT,Routine,2025,5,31827.4425
Gavi Fully Self-financing,Timor-Leste,TLS,DT,DT,Routine,2024,5,31505.145
Gavi Fully Self-financing,Timor-Leste,TLS,DT,DT,Routine,2023,5,31227.565
Gavi Fully Self-financing,Timor-Leste,TLS,DT,DT,Routine,2022,5,31054.185
Gavi Fully Self-financing,Timor-Leste,TLS,DTwP,DTwP,Routine,2032,4,35508.415
Gavi Fully Self-financing,Timor-Leste,TLS,DTwP,DTwP,Routine,2031,4,35236.0575
Gavi Fully Self-financing,Timor-Leste,TLS,DTwP,DTwP,Routine,2030,4,34990.24
Gavi Fully Self-financing,Timor-Leste,TLS,DTwP,DTwP,Routine,2029,4,34643.915
Gavi Fully Self-financing,Timor-Leste,TLS,DTwP,DTwP,Routine,2028,4,34309.89
Gavi Fully Self-financing,Timor-Leste,TLS,DTwP,DTwP,Routine,2027,4,33867.845
Gavi Fully Self-financing,Timor-Leste,TLS,DTwP,DTwP,Routine,2026,4,33340.285
Gavi Fully Self-financing,Timor-Leste,TLS,DTwP,DTwP,Routine,2025,4,32850.8625
Gavi Fully Self-financing,Timor-Leste,TLS,DTwP,DTwP,Routine,2024,4,32404.605
Gavi Fully Self-financing,Timor-Leste,TLS,DTwP,DTwP,Routine,2023,4,31915.23
Gavi Fully Self-financing,Timor-Leste,TLS,DTwP,DTwP,Routine,2022,4,31408.035
Gavi Fully Self-financing,Timor-Leste,TLS,DTwP-HepB-Hib,DTwP-HepB-Hib,Routine,2032,3,109158.175
Gavi Fully Self-financing,Timor-Leste,TLS,DTwP-HepB-Hib,DTwP-HepB-Hib,Routine,2031,3,109737
Gavi Fully Self-financing,Timor-Leste,TLS,DTwP-HepB-Hib,DTwP-HepB-Hib,Routine,2030,3,110158.275
Gavi Fully Self-financing,Timor-Leste,TLS,DTwP-HepB-Hib,DTwP-HepB-Hib,Routine,2029,3,110613.8
Gavi Fully Self-financing,Timor-Leste,TLS,DTwP-HepB-Hib,DTwP-HepB-Hib,Routine,2028,3,110809.025
Gavi Fully Self-financing,Timor-Leste,TLS,DTwP-HepB-Hib,DTwP-HepB-Hib,Routine,2027,3,111015.21
Gavi Fully Self-financing,Timor-Leste,TLS,DTwP-HepB-Hib,DTwP-HepB-Hib,Routine,2026,3,111081.28
Gavi Fully Self-financing,Timor-Leste,TLS,DTwP-HepB-Hib,DTwP-HepB-Hib,Routine,2025,3,109964.1475
Gavi Fully Self-financing,Timor-Leste,TLS,DTwP-HepB-Hib,DTwP-HepB-Hib,Routine,2024,3,108492.045
Gavi Fully Self-financing,Timor-Leste,TLS,DTwP-HepB-Hib,DTwP-HepB-Hib,Routine,2023,3,107169.1025
Gavi Fully Self-financing,Timor-Leste,TLS,DTwP-HepB-Hib,DTwP-HepB-Hib,Routine,2022,3,105708.415
Gavi Fully Self-financing,Timor-Leste,TLS,HepB,HepB,Routine,2032,1,37846.8125
Gavi Fully Self-financing,Timor-Leste,TLS,HepB,HepB,Routine,2031,1,38047.5
Gavi Fully Self-financing,Timor-Leste,TLS,HepB,HepB,Routine,2030,1,38193.5625
Gavi Fully Self-financing,Timor-Leste,TLS,HepB,HepB,Routine,2029,1,38351.5
Gavi Fully Self-financing,Timor-Leste,TLS,HepB,HepB,Routine,2028,1,38487.85
Gavi Fully Self-financing,Timor-Leste,TLS,HepB,HepB,Routine,2027,1,38166.42
Gavi Fully Self-financing,Timor-Leste,TLS,HepB,HepB,Routine,2026,1,37728.67
Gavi Fully Self-financing,Timor-Leste,TLS,HepB,HepB,Routine,2025,1,37192.5725
Gavi Fully Self-financing,Timor-Leste,TLS,HepB,HepB,Routine,2024,1,36700.575
Gavi Fully Self-financing,Timor-Leste,TLS,HepB,HepB,Routine,2023,1,36259.0175
Gavi Fully Self-financing,Timor-Leste,TLS,HepB,HepB,Routine,2022,1,35770.835
Gavi Fully Self-financing,Timor-Leste,TLS,HPV,HPV,Campaign,2023,2,64486.891723908
Gavi Fully Self-financing,Timor-Leste,TLS,HPV,HPV,Routine,2032,1,15168.275519123
Gavi Fully Self-financing,Timor-Leste,TLS,HPV,HPV,Routine,2031,1,15118.094166453
Gavi Fully Self-financing,Timor-Leste,TLS,HPV,HPV,Routine,2030,1,15293.505159752
Gavi Fully Self-financing,Timor-Leste,TLS,HPV,HPV,Routine,2029,1,14195.117156935
Gavi Fully Self-financing,Timor-Leste,TLS,HPV,HPV,Routine,2028,1,13170.477190161
Gavi Fully Self-financing,Timor-Leste,TLS,HPV,HPV,Routine,2027,1,12471.080030547
Gavi Fully Self-financing,Timor-Leste,TLS,HPV,HPV,Routine,2026,1,12046.395514142
